id,num_sold
303752,738
303753,272
303754,605
303755,203
303756,1367
303757,1112
303758,720
303759,947
303760,229
303761,1515
303762,1255
303763,846
303764,1018
303765,107
303766,906
303767,722
303768,245
303769,495
303770,174
303771,1352
303772,1102
303773,704
303774,926
303775,215
303776,1505
303777,1241
303778,836
303779,1002
303780,93
303781,700
303782,423
303783,192
303784,292
303785,135
303786,1047
303787,910
303788,388
303789,789
303790,155
303791,1187
303792,984
303793,602
303794,874
303795,581
303796,19
303797,12
303798,7
303799,8
303800,6
303801,40
303802,33
303803,13
303804,22
303805,6
303806,43
303807,38
303808,19
303809,27
303810,142
303811,1163
303812,987
303813,579
303814,859
303815,302
303816,2060
303817,1655
303818,990
303819,1206
303820,461
303821,2300
303822,1940
303823,1110
303824,1388
303825,76
303826,1012
303827,873
303828,350
303829,712
303830,206
303831,1551
303832,1324
303833,841
303834,1042
303835,286
303836,1761
303837,1461
303838,933
303839,1161
303840,238
303841,950
303842,803
303843,334
303844,663
303845,216
303846,1437
303847,1168
303848,790
303849,975
303850,283
303851,1579
303852,1343
303853,900
303854,1057
303855,125
303856,938
303857,781
303858,284
303859,572
303860,190
303861,1419
303862,1155
303863,773
303864,955
303865,245
303866,1573
303867,1328
303868,885
303869,1045
303870,99
303871,744
303872,509
303873,202
303874,309
303875,141
303876,1104
303877,940
303878,505
303879,825
303880,171
303881,1261
303882,1044
303883,703
303884,897
303885,565
303886,21
303887,13
303888,7
303889,9
303890,6
303891,41
303892,35
303893,16
303894,25
303895,6
303896,44
303897,39
303898,21
303899,29
303900,161
303901,1222
303902,1028
303903,645
303904,892
303905,353
303906,2157
303907,1772
303908,1044
303909,1282
303910,555
303911,2388
303912,2050
303913,1163
303914,1457
303915,85
303916,1050
303917,912
303918,408
303919,745
303920,223
303921,1632
303922,1390
303923,893
303924,1091
303925,332
303926,1856
303927,1527
303928,982
303929,1214
303930,200
303931,859
303932,687
303933,232
303934,491
303935,198
303936,1247
303937,1050
303938,661
303939,900
303940,220
303941,1422
303942,1163
303943,758
303944,973
303945,118
303946,852
303947,675
303948,223
303949,419
303950,162
303951,1235
303952,1040
303953,653
303954,890
303955,198
303956,1407
303957,1153
303958,771
303959,961
303960,103
303961,629
303962,358
303963,176
303964,247
303965,131
303966,984
303967,881
303968,329
303969,713
303970,143
303971,1096
303972,947
303973,486
303974,835
303975,534
303976,17
303977,10
303978,10
303979,13
303980,6
303981,38
303982,28
303983,10
303984,20
303985,6
303986,41
303987,35
303988,16
303989,25
303990,142
303991,1099
303992,950
303993,488
303994,820
303995,267
303996,1883
303997,1505
303998,952
303999,1136
304000,337
304001,2149
304002,1748
304003,1044
304004,1276
304005,77
304006,963
304007,823
304008,284
304009,634
304010,190
304011,1439
304012,1207
304013,770
304014,983
304015,226
304016,1640
304017,1363
304018,890
304019,1088
304020,198
304021,849
304022,686
304023,242
304024,489
304025,197
304026,1234
304027,1032
304028,656
304029,894
304030,218
304031,1413
304032,1147
304033,757
304034,959
304035,118
304036,839
304037,664
304038,226
304039,407
304040,162
304041,1222
304042,1015
304043,638
304044,880
304045,194
304046,1399
304047,1135
304048,759
304049,944
304050,108
304051,642
304052,351
304053,177
304054,246
304055,131
304056,968
304057,871
304058,333
304059,703
304060,143
304061,1079
304062,933
304063,476
304064,824
304065,536
304066,17
304067,10
304068,14
304069,66
304070,6
304071,37
304072,27
304073,10
304074,20
304075,6
304076,40
304077,34
304078,15
304079,24
304080,139
304081,1096
304082,936
304083,489
304084,806
304085,260
304086,1894
304087,1504
304088,939
304089,1127
304090,316
304091,2170
304092,1750
304093,1026
304094,1266
304095,75
304096,949
304097,804
304098,283
304099,591
304100,187
304101,1435
304102,1188
304103,766
304104,961
304105,222
304106,1638
304107,1357
304108,880
304109,1070
304110,194
304111,839
304112,685
304113,245
304114,469
304115,195
304116,1220
304117,1016
304118,642
304119,887
304120,216
304121,1399
304122,1133
304123,742
304124,946
304125,117
304126,828
304127,657
304128,227
304129,383
304130,162
304131,1206
304132,998
304133,624
304134,873
304135,194
304136,1378
304137,1121
304138,743
304139,929
304140,109
304141,632
304142,344
304143,178
304144,241
304145,131
304146,954
304147,862
304148,337
304149,694
304150,144
304151,1062
304152,923
304153,472
304154,813
304155,550
304156,16
304157,10
304158,14
304159,65
304160,6
304161,37
304162,27
304163,10
304164,19
304165,6
304166,40
304167,33
304168,14
304169,23
304170,138
304171,1085
304172,926
304173,482
304174,793
304175,259
304176,1859
304177,1476
304178,926
304179,1117
304180,315
304181,2133
304182,1707
304183,1010
304184,1242
304185,72
304186,937
304187,786
304188,286
304189,552
304190,185
304191,1421
304192,1178
304193,751
304194,947
304195,219
304196,1601
304197,1345
304198,871
304199,1053
304200,196
304201,837
304202,683
304203,237
304204,460
304205,194
304206,1236
304207,1026
304208,620
304209,882
304210,214
304211,1404
304212,1144
304213,736
304214,950
304215,115
304216,829
304217,662
304218,223
304219,373
304220,159
304221,1216
304222,1005
304223,611
304224,874
304225,192
304226,1386
304227,1127
304228,737
304229,935
304230,108
304231,628
304232,353
304233,178
304234,236
304235,131
304236,954
304237,860
304238,336
304239,702
304240,142
304241,1072
304242,924
304243,453
304244,812
304245,561
304246,16
304247,10
304248,9
304249,17
304250,6
304251,37
304252,27
304253,10
304254,19
304255,6
304256,40
304257,33
304258,15
304259,23
304260,137
304261,1092
304262,933
304263,454
304264,781
304265,261
304266,1840
304267,1469
304268,932
304269,1117
304270,312
304271,2110
304272,1695
304273,1017
304274,1246
304275,72
304276,942
304277,793
304278,282
304279,578
304280,183
304281,1424
304282,1183
304283,745
304284,957
304285,219
304286,1593
304287,1347
304288,869
304289,1060
304290,208
304291,871
304292,703
304293,244
304294,504
304295,204
304296,1276
304297,1070
304298,683
304299,906
304300,224
304301,1434
304302,1184
304303,782
304304,982
304305,119
304306,868
304307,706
304308,235
304309,416
304310,170
304311,1255
304312,1053
304313,678
304314,896
304315,205
304316,1417
304317,1166
304318,790
304319,968
304320,104
304321,681
304322,393
304323,182
304324,252
304325,133
304326,991
304327,882
304328,358
304329,739
304330,148
304331,1110
304332,950
304333,529
304334,843
304335,558
304336,17
304337,10
304338,7
304339,9
304340,6
304341,38
304342,28
304343,12
304344,19
304345,6
304346,41
304347,34
304348,16
304349,24
304350,147
304351,1118
304352,973
304353,495
304354,834
304355,282
304356,1901
304357,1516
304358,966
304359,1150
304360,370
304361,2140
304362,1769
304363,1061
304364,1289
304365,76
304366,970
304367,839
304368,304
304369,670
304370,200
304371,1451
304372,1222
304373,784
304374,994
304375,233
304376,1638
304377,1381
304378,895
304379,1104
304380,206
304381,925
304382,764
304383,309
304384,641
304385,205
304386,1389
304387,1131
304388,727
304389,944
304390,234
304391,1532
304392,1288
304393,856
304394,1021
304395,113
304396,916
304397,755
304398,279
304399,543
304400,180
304401,1371
304402,1121
304403,719
304404,928
304405,219
304406,1521
304407,1269
304408,850
304409,1008
304410,96
304411,712
304412,467
304413,198
304414,305
304415,137
304416,1066
304417,920
304418,413
304419,805
304420,157
304421,1206
304422,1002
304423,624
304424,880
304425,579
304426,19
304427,12
304428,7
304429,8
304430,6
304431,41
304432,34
304433,14
304434,23
304435,6
304436,43
304437,38
304438,19
304439,27
304440,147
304441,1182
304442,999
304443,601
304444,866
304445,305
304446,2106
304447,1706
304448,1000
304449,1228
304450,450
304451,2346
304452,2004
304453,1126
304454,1412
304455,76
304456,1018
304457,887
304458,380
304459,733
304460,211
304461,1577
304462,1344
304463,855
304464,1048
304465,294
304466,1797
304467,1483
304468,942
304469,1168
304470,221
304471,956
304472,825
304473,364
304474,694
304475,218
304476,1454
304477,1189
304478,796
304479,975
304480,291
304481,1608
304482,1374
304483,906
304484,1066
304485,128
304486,949
304487,819
304488,308
304489,613
304490,193
304491,1440
304492,1175
304493,793
304494,959
304495,257
304496,1600
304497,1358
304498,893
304499,1053
304500,102
304501,768
304502,554
304503,211
304504,323
304505,142
304506,1120
304507,949
304508,530
304509,836
304510,170
304511,1285
304512,1063
304513,708
304514,901
304515,561
304516,21
304517,15
304518,7
304519,9
304520,6
304521,42
304522,36
304523,17
304524,25
304525,6
304526,44
304527,40
304528,21
304529,30
304530,163
304531,1246
304532,1046
304533,670
304534,898
304535,362
304536,2210
304537,1828
304538,1061
304539,1305
304540,534
304541,2435
304542,2100
304543,1179
304544,1479
304545,89
304546,1058
304547,920
304548,438
304549,767
304550,228
304551,1673
304552,1412
304553,902
304554,1099
304555,343
304556,1904
304557,1558
304558,994
304559,1223
304560,200
304561,860
304562,688
304563,232
304564,488
304565,197
304566,1247
304567,1049
304568,662
304569,901
304570,219
304571,1423
304572,1163
304573,758
304574,973
304575,118
304576,852
304577,676
304578,224
304579,420
304580,161
304581,1236
304582,1040
304583,657
304584,891
304585,195
304586,1409
304587,1153
304588,776
304589,962
304590,103
304591,628
304592,357
304593,177
304594,246
304595,131
304596,985
304597,882
304598,329
304599,712
304600,142
304601,1096
304602,948
304603,486
304604,835
304605,535
304606,17
304607,10
304608,10
304609,13
304610,6
304611,38
304612,28
304613,10
304614,20
304615,6
304616,41
304617,35
304618,16
304619,25
304620,141
304621,1100
304622,952
304623,495
304624,821
304625,266
304626,1884
304627,1507
304628,955
304629,1136
304630,334
304631,2150
304632,1750
304633,1048
304634,1277
304635,77
304636,965
304637,823
304638,285
304639,632
304640,189
304641,1440
304642,1207
304643,772
304644,984
304645,225
304646,1641
304647,1364
304648,891
304649,1088
304650,197
304651,849
304652,687
304653,242
304654,486
304655,196
304656,1234
304657,1031
304658,657
304659,895
304660,217
304661,1414
304662,1147
304663,758
304664,960
304665,117
304666,839
304667,665
304668,226
304669,406
304670,160
304671,1223
304672,1017
304673,640
304674,881
304675,193
304676,1401
304677,1135
304678,762
304679,945
304680,108
304681,642
304682,350
304683,177
304684,245
304685,131
304686,970
304687,872
304688,333
304689,701
304690,142
304691,1080
304692,934
304693,475
304694,824
304695,538
304696,17
304697,10
304698,14
304699,64
304700,6
304701,37
304702,27
304703,10
304704,19
304705,6
304706,40
304707,34
304708,15
304709,24
304710,139
304711,1097
304712,937
304713,497
304714,807
304715,259
304716,1896
304717,1505
304718,942
304719,1127
304720,315
304721,2172
304722,1752
304723,1029
304724,1267
304725,74
304726,951
304727,804
304728,283
304729,587
304730,185
304731,1436
304732,1188
304733,768
304734,962
304735,220
304736,1638
304737,1357
304738,881
304739,1071
304740,193
304741,838
304742,685
304743,244
304744,466
304745,194
304746,1220
304747,1016
304748,640
304749,887
304750,215
304751,1400
304752,1133
304753,741
304754,946
304755,116
304756,827
304757,658
304758,227
304759,382
304760,161
304761,1206
304762,1000
304763,626
304764,874
304765,192
304766,1380
304767,1122
304768,744
304769,930
304770,108
304771,632
304772,343
304773,178
304774,240
304775,131
304776,955
304777,862
304778,338
304779,693
304780,143
304781,1063
304782,924
304783,471
304784,812
304785,551
304786,16
304787,10
304788,14
304789,62
304790,6
304791,37
304792,27
304793,10
304794,19
304795,6
304796,40
304797,33
304798,14
304799,23
304800,138
304801,1087
304802,928
304803,488
304804,793
304805,258
304806,1860
304807,1477
304808,929
304809,1118
304810,313
304811,2135
304812,1710
304813,1013
304814,1244
304815,71
304816,939
304817,786
304818,286
304819,549
304820,183
304821,1422
304822,1179
304823,751
304824,948
304825,217
304826,1603
304827,1346
304828,872
304829,1053
304830,196
304831,837
304832,683
304833,237
304834,459
304835,193
304836,1236
304837,1026
304838,618
304839,882
304840,213
304841,1405
304842,1144
304843,735
304844,951
304845,115
304846,829
304847,664
304848,223
304849,374
304850,158
304851,1217
304852,1007
304853,612
304854,874
304855,191
304856,1388
304857,1128
304858,738
304859,936
304860,108
304861,626
304862,352
304863,178
304864,235
304865,130
304866,955
304867,860
304868,337
304869,701
304870,141
304871,1073
304872,924
304873,451
304874,811
304875,561
304876,16
304877,10
304878,9
304879,17
304880,6
304881,37
304882,27
304883,10
304884,19
304885,6
304886,40
304887,33
304888,15
304889,23
304890,136
304891,1093
304892,935
304893,461
304894,782
304895,261
304896,1842
304897,1471
304898,934
304899,1118
304900,310
304901,2112
304902,1697
304903,1019
304904,1246
304905,71
304906,943
304907,793
304908,283
304909,578
304910,182
304911,1425
304912,1183
304913,745
304914,957
304915,218
304916,1595
304917,1349
304918,870
304919,1060
304920,208
304921,871
304922,705
304923,244
304924,501
304925,203
304926,1276
304927,1069
304928,684
304929,907
304930,224
304931,1435
304932,1185
304933,784
304934,982
304935,119
304936,869
304937,707
304938,236
304939,415
304940,168
304941,1255
304942,1053
304943,680
304944,898
304945,204
304946,1418
304947,1166
304948,794
304949,968
304950,104
304951,682
304952,392
304953,183
304954,249
304955,132
304956,992
304957,883
304958,358
304959,738
304960,147
304961,1111
304962,950
304963,528
304964,843
304965,559
304966,17
304967,10
304968,7
304969,9
304970,6
304971,38
304972,28
304973,12
304974,19
304975,6
304976,41
304977,34
304978,16
304979,24
304980,147
304981,1118
304982,974
304983,502
304984,835
304985,282
304986,1902
304987,1517
304988,968
304989,1150
304990,369
304991,2142
304992,1771
304993,1064
304994,1289
304995,75
304996,971
304997,841
304998,307
304999,670
305000,199
305001,1452
305002,1222
305003,787
305004,995
305005,231
305006,1640
305007,1381
305008,897
305009,1104
305010,206
305011,925
305012,763
305013,310
305014,637
305015,204
305016,1389
305017,1130
305018,729
305019,945
305020,231
305021,1533
305022,1289
305023,858
305024,1021
305025,113
305026,918
305027,755
305028,280
305029,542
305030,179
305031,1372
305032,1121
305033,723
305034,929
305035,217
305036,1523
305037,1271
305038,854
305039,1008
305040,96
305041,712
305042,463
305043,199
305044,304
305045,136
305046,1066
305047,921
305048,411
305049,805
305050,155
305051,1207
305052,1004
305053,626
305054,881
305055,579
305056,19
305057,12
305058,7
305059,8
305060,6
305061,41
305062,34
305063,14
305064,23
305065,6
305066,43
305067,38
305068,19
305069,27
305070,146
305071,1182
305072,1000
305073,607
305074,867
305075,304
305076,2108
305077,1708
305078,1003
305079,1228
305080,448
305081,2348
305082,2006
305083,1128
305084,1413
305085,75
305086,1019
305087,889
305088,380
305089,732
305090,208
305091,1578
305092,1344
305093,858
305094,1049
305095,291
305096,1799
305097,1484
305098,945
305099,1169
305100,221
305101,957
305102,824
305103,366
305104,692
305105,217
305106,1455
305107,1189
305108,800
305109,976
305110,289
305111,1609
305112,1375
305113,907
305114,1066
305115,128
305116,950
305117,819
305118,309
305119,613
305120,192
305121,1441
305122,1176
305123,796
305124,961
305125,255
305126,1602
305127,1359
305128,895
305129,1054
305130,101
305131,769
305132,554
305133,211
305134,323
305135,141
305136,1121
305137,951
305138,533
305139,836
305140,169
305141,1287
305142,1064
305143,710
305144,902
305145,562
305146,21
305147,15
305148,7
305149,9
305150,6
305151,42
305152,36
305153,16
305154,25
305155,6
305156,44
305157,40
305158,21
305159,30
305160,162
305161,1247
305162,1048
305163,680
305164,899
305165,361
305166,2212
305167,1830
305168,1064
305169,1305
305170,534
305171,2438
305172,2101
305173,1181
305174,1480
305175,87
305176,1059
305177,921
305178,438
305179,766
305180,226
305181,1674
305182,1413
305183,903
305184,1099
305185,341
305186,1906
305187,1559
305188,996
305189,1223
305190,200
305191,861
305192,690
305193,233
305194,484
305195,196
305196,1247
305197,1049
305198,666
305199,902
305200,218
305201,1424
305202,1163
305203,761
305204,973
305205,118
305206,853
305207,677
305208,224
305209,421
305210,160
305211,1236
305212,1041
305213,662
305214,892
305215,194
305216,1410
305217,1153
305218,783
305219,963
305220,104
305221,629
305222,356
305223,177
305224,245
305225,131
305226,986
305227,883
305228,330
305229,711
305230,142
305231,1097
305232,949
305233,486
305234,835
305235,535
305236,17
305237,10
305238,10
305239,13
305240,6
305241,38
305242,28
305243,10
305244,20
305245,6
305246,41
305247,35
305248,16
305249,24
305250,141
305251,1100
305252,953
305253,504
305254,822
305255,265
305256,1885
305257,1509
305258,959
305259,1136
305260,331
305261,2153
305262,1752
305263,1052
305264,1278
305265,76
305266,966
305267,824
305268,286
305269,634
305270,189
305271,1440
305272,1208
305273,775
305274,985
305275,224
305276,1642
305277,1365
305278,894
305279,1088
305280,197
305281,849
305282,688
305283,242
305284,483
305285,195
305286,1234
305287,1032
305288,657
305289,895
305290,216
305291,1416
305292,1147
305293,759
305294,961
305295,116
305296,841
305297,666
305298,226
305299,404
305300,159
305301,1224
305302,1019
305303,645
305304,882
305305,192
305306,1403
305307,1135
305308,766
305309,947
305310,108
305311,643
305312,349
305313,177
305314,244
305315,130
305316,972
305317,873
305318,334
305319,700
305320,141
305321,1080
305322,935
305323,476
305324,824
305325,538
305326,17
305327,10
305328,14
305329,61
305330,6
305331,37
305332,27
305333,10
305334,19
305335,6
305336,40
305337,34
305338,15
305339,24
305340,138
305341,1099
305342,939
305343,505
305344,808
305345,259
305346,1898
305347,1506
305348,945
305349,1128
305350,313
305351,2175
305352,1754
305353,1033
305354,1268
305355,74
305356,952
305357,804
305358,283
305359,583
305360,184
305361,1438
305362,1189
305363,771
305364,963
305365,219
305366,1640
305367,1358
305368,882
305369,1071
305370,193
305371,839
305372,685
305373,244
305374,463
305375,193
305376,1220
305377,1017
305378,639
305379,887
305380,214
305381,1401
305382,1133
305383,741
305384,948
305385,115
305386,828
305387,660
305388,227
305389,381
305390,159
305391,1207
305392,1001
305393,630
305394,874
305395,191
305396,1383
305397,1123
305398,746
305399,931
305400,109
305401,633
305402,343
305403,178
305404,239
305405,130
305406,957
305407,862
305408,338
305409,693
305410,142
305411,1065
305412,924
305413,470
305414,812
305415,551
305416,16
305417,10
305418,14
305419,58
305420,6
305421,37
305422,26
305423,10
305424,19
305425,6
305426,40
305427,33
305428,14
305429,23
305430,137
305431,1088
305432,930
305433,494
305434,795
305435,257
305436,1863
305437,1479
305438,933
305439,1119
305440,311
305441,2138
305442,1713
305443,1017
305444,1245
305445,71
305446,940
305447,786
305448,286
305449,546
305450,182
305451,1423
305452,1179
305453,752
305454,949
305455,216
305456,1605
305457,1347
305458,874
305459,1054
305460,196
305461,836
305462,685
305463,238
305464,458
305465,193
305466,1236
305467,1026
305468,618
305469,883
305470,213
305471,1407
305472,1144
305473,736
305474,951
305475,115
305476,830
305477,666
305478,224
305479,375
305480,157
305481,1218
305482,1008
305483,617
305484,875
305485,189
305486,1390
305487,1128
305488,741
305489,937
305490,108
305491,625
305492,352
305493,179
305494,234
305495,130
305496,956
305497,860
305498,337
305499,700
305500,140
305501,1074
305502,924
305503,450
305504,811
305505,561
305506,16
305507,10
305508,9
305509,17
305510,6
305511,37
305512,27
305513,10
305514,18
305515,6
305516,40
305517,33
305518,15
305519,23
305520,136
305521,1094
305522,937
305523,469
305524,784
305525,260
305526,1845
305527,1473
305528,937
305529,1118
305530,309
305531,2114
305532,1701
305533,1022
305534,1248
305535,71
305536,944
305537,794
305538,284
305539,578
305540,182
305541,1426
305542,1183
305543,747
305544,958
305545,218
305546,1598
305547,1350
305548,871
305549,1060
305550,208
305551,872
305552,706
305553,245
305554,499
305555,203
305556,1276
305557,1069
305558,686
305559,908
305560,223
305561,1436
305562,1185
305563,785
305564,983
305565,119
305566,870
305567,709
305568,238
305569,417
305570,167
305571,1256
305572,1054
305573,683
305574,899
305575,203
305576,1420
305577,1167
305578,799
305579,969
305580,104
305581,683
305582,392
305583,184
305584,247
305585,132
305586,993
305587,884
305588,358
305589,739
305590,146
305591,1112
305592,951
305593,528
305594,843
305595,559
305596,17
305597,10
305598,8
305599,9
305600,6
305601,38
305602,28
305603,12
305604,19
305605,6
305606,41
305607,34
305608,16
305609,24
305610,146
305611,1119
305612,975
305613,510
305614,836
305615,281
305616,1904
305617,1519
305618,971
305619,1151
305620,368
305621,2145
305622,1773
305623,1067
305624,1290
305625,75
305626,972
305627,843
305628,310
305629,670
305630,198
305631,1452
305632,1222
305633,789
305634,996
305635,230
305636,1643
305637,1382
305638,898
305639,1104
305640,206
305641,927
305642,762
305643,312
305644,635
305645,203
305646,1390
305647,1131
305648,732
305649,946
305650,229
305651,1534
305652,1290
305653,860
305654,1022
305655,113
305656,920
305657,756
305658,281
305659,543
305660,177
305661,1373
305662,1122
305663,727
305664,931
305665,215
305666,1525
305667,1272
305668,858
305669,1009
305670,96
305671,713
305672,461
305673,199
305674,304
305675,135
305676,1067
305677,922
305678,411
305679,804
305680,154
305681,1209
305682,1006
305683,630
305684,882
305685,580
305686,19
305687,12
305688,7
305689,8
305690,6
305691,41
305692,34
305693,14
305694,23
305695,6
305696,43
305697,38
305698,19
305699,27
305700,145
305701,1183
305702,1002
305703,615
305704,869
305705,303
305706,2110
305707,1711
305708,1006
305709,1229
305710,447
305711,2350
305712,2008
305713,1131
305714,1415
305715,75
305716,1020
305717,890
305718,381
305719,732
305720,206
305721,1579
305722,1345
305723,861
305724,1049
305725,288
305726,1801
305727,1485
305728,947
305729,1169
305730,221
305731,958
305732,823
305733,368
305734,690
305735,217
305736,1456
305737,1189
305738,803
305739,977
305740,286
305741,1612
305742,1376
305743,910
305744,1066
305745,127
305746,951
305747,820
305748,310
305749,614
305750,191
305751,1443
305752,1177
305753,800
305754,962
305755,253
305756,1605
305757,1360
305758,898
305759,1055
305760,101
305761,770
305762,555
305763,212
305764,323
305765,140
305766,1121
305767,952
305768,536
305769,837
305770,168
305771,1288
305772,1065
305773,712
305774,903
305775,563
305776,21
305777,15
305778,7
305779,9
305780,6
305781,42
305782,36
305783,16
305784,25
305785,6
305786,44
305787,40
305788,21
305789,30
305790,161
305791,1248
305792,1049
305793,690
305794,900
305795,359
305796,2214
305797,1833
305798,1067
305799,1305
305800,534
305801,2440
305802,2102
305803,1184
305804,1481
305805,85
305806,1060
305807,922
305808,439
305809,766
305810,224
305811,1675
305812,1413
305813,906
305814,1100
305815,340
305816,1907
305817,1560
305818,999
305819,1224
305820,201
305821,863
305822,692
305823,234
305824,482
305825,196
305826,1247
305827,1050
305828,671
305829,903
305830,217
305831,1425
305832,1163
305833,765
305834,974
305835,118
305836,855
305837,678
305838,225
305839,423
305840,159
305841,1237
305842,1042
305843,669
305844,894
305845,192
305846,1412
305847,1153
305848,789
305849,965
305850,104
305851,633
305852,356
305853,177
305854,244
305855,130
305856,988
305857,885
305858,332
305859,710
305860,141
305861,1098
305862,950
305863,489
305864,835
305865,536
305866,17
305867,10
305868,10
305869,13
305870,6
305871,38
305872,28
305873,10
305874,20
305875,6
305876,41
305877,35
305878,16
305879,24
305880,141
305881,1101
305882,954
305883,515
305884,823
305885,264
305886,1887
305887,1511
305888,962
305889,1137
305890,329
305891,2155
305892,1755
305893,1057
305894,1280
305895,77
305896,968
305897,825
305898,288
305899,636
305900,188
305901,1442
305902,1209
305903,780
305904,986
305905,224
305906,1644
305907,1367
305908,896
305909,1088
305910,196
305911,850
305912,689
305913,243
305914,481
305915,194
305916,1234
305917,1033
305918,659
305919,896
305920,215
305921,1417
305922,1148
305923,761
305924,962
305925,116
305926,842
305927,668
305928,226
305929,403
305930,158
305931,1226
305932,1021
305933,652
305934,884
305935,190
305936,1406
305937,1136
305938,771
305939,948
305940,108
305941,645
305942,349
305943,177
305944,243
305945,130
305946,974
305947,874
305948,335
305949,699
305950,141
305951,1081
305952,936
305953,477
305954,824
305955,537
305956,17
305957,10
305958,14
305959,60
305960,6
305961,37
305962,27
305963,10
305964,19
305965,6
305966,41
305967,34
305968,15
305969,24
305970,138
305971,1100
305972,941
305973,512
305974,810
305975,259
305976,1901
305977,1509
305978,948
305979,1129
305980,312
305981,2178
305982,1758
305983,1037
305984,1270
305985,74
305986,954
305987,805
305988,284
305989,582
305990,184
305991,1439
305992,1191
305993,775
305994,964
305995,218
305996,1642
305997,1359
305998,884
305999,1072
306000,193
306001,839
306002,686
306003,244
306004,462
306005,193
306006,1221
306007,1019
306008,640
306009,887
306010,213
306011,1403
306012,1134
306013,742
306014,949
306015,115
306016,829
306017,661
306018,227
306019,382
306020,158
306021,1209
306022,1004
306023,634
306024,875
306025,190
306026,1386
306027,1125
306028,750
306029,933
306030,109
306031,634
306032,343
306033,178
306034,239
306035,130
306036,958
306037,862
306038,339
306039,692
306040,141
306041,1067
306042,925
306043,470
306044,812
306045,551
306046,16
306047,10
306048,14
306049,56
306050,6
306051,37
306052,26
306053,10
306054,19
306055,6
306056,40
306057,33
306058,14
306059,23
306060,137
306061,1090
306062,933
306063,501
306064,796
306065,257
306066,1865
306067,1481
306068,936
306069,1120
306070,309
306071,2140
306072,1716
306073,1020
306074,1247
306075,71
306076,942
306077,787
306078,287
306079,545
306080,181
306081,1424
306082,1181
306083,755
306084,950
306085,215
306086,1607
306087,1349
306088,875
306089,1055
306090,196
306091,836
306092,685
306093,238
306094,458
306095,192
306096,1236
306097,1028
306098,619
306099,883
306100,212
306101,1408
306102,1145
306103,738
306104,952
306105,115
306106,832
306107,668
306108,225
306109,376
306110,156
306111,1219
306112,1010
306113,626
306114,875
306115,189
306116,1393
306117,1130
306118,746
306119,938
306120,108
306121,624
306122,352
306123,179
306124,234
306125,130
306126,958
306127,861
306128,338
306129,700
306130,140
306131,1076
306132,925
306133,449
306134,811
306135,562
306136,16
306137,10
306138,10
306139,16
306140,6
306141,37
306142,26
306143,10
306144,18
306145,6
306146,40
306147,33
306148,15
306149,23
306150,136
306151,1095
306152,939
306153,478
306154,787
306155,259
306156,1848
306157,1475
306158,941
306159,1119
306160,308
306161,2116
306162,1705
306163,1026
306164,1250
306165,71
306166,945
306167,795
306168,285
306169,578
306170,181
306171,1426
306172,1184
306173,750
306174,960
306175,217
306176,1601
306177,1351
306178,873
306179,1061
306180,208
306181,873
306182,708
306183,246
306184,498
306185,203
306186,1277
306187,1069
306188,689
306189,909
306190,222
306191,1438
306192,1186
306193,788
306194,983
306195,119
306196,872
306197,711
306198,241
306199,421
306200,166
306201,1257
306202,1055
306203,686
306204,900
306205,202
306206,1421
306207,1168
306208,803
306209,971
306210,104
306211,684
306212,392
306213,185
306214,246
306215,132
306216,995
306217,885
306218,358
306219,740
306220,145
306221,1114
306222,952
306223,530
306224,844
306225,559
306226,17
306227,10
306228,8
306229,9
306230,6
306231,38
306232,28
306233,12
306234,19
306235,6
306236,41
306237,34
306238,16
306239,24
306240,145
306241,1120
306242,977
306243,520
306244,838
306245,281
306246,1907
306247,1521
306248,974
306249,1152
306250,368
306251,2147
306252,1776
306253,1071
306254,1291
306255,75
306256,973
306257,845
306258,313
306259,672
306260,197
306261,1453
306262,1222
306263,792
306264,997
306265,229
306266,1645
306267,1384
306268,901
306269,1105
306270,206
306271,929
306272,762
306273,314
306274,633
306275,203
306276,1391
306277,1131
306278,737
306279,947
306280,228
306281,1536
306282,1291
306283,863
306284,1023
306285,113
306286,922
306287,757
306288,283
306289,544
306290,175
306291,1375
306292,1123
306293,733
306294,932
306295,215
306296,1528
306297,1275
306298,862
306299,1010
306300,96
306301,714
306302,459
306303,200
306304,304
306305,134
306306,1068
306307,923
306308,413
306309,804
306310,153
306311,1211
306312,1008
306313,636
306314,883
306315,581
306316,19
306317,12
306318,7
306319,8
306320,6
306321,41
306322,34
306323,14
306324,23
306325,6
306326,43
306327,38
306328,19
306329,27
306330,145
306331,1184
306332,1004
306333,624
306334,871
306335,302
306336,2111
306337,1715
306338,1010
306339,1230
306340,447
306341,2352
306342,2010
306343,1133
306344,1417
306345,75
306346,1021
306347,891
306348,383
306349,733
306350,205
306351,1580
306352,1346
306353,864
306354,1049
306355,285
306356,1803
306357,1487
306358,950
306359,1170
306360,221
306361,960
306362,823
306363,370
306364,688
306365,217
306366,1457
306367,1190
306368,807
306369,978
306370,284
306371,1615
306372,1377
306373,912
306374,1066
306375,126
306376,953
306377,821
306378,312
306379,615
306380,190
306381,1445
306382,1178
306383,804
306384,963
306385,252
306386,1609
306387,1362
306388,902
306389,1055
306390,101
306391,772
306392,558
306393,212
306394,323
306395,140
306396,1122
306397,954
306398,540
306399,837
306400,167
306401,1290
306402,1066
306403,716
306404,905
306405,564
306406,21
